"outer_fold","class","params","mean_kappa","sd_kappa","mean_mcc","sd_mcc","mean_accuracy","sd_accuracy"
0,0,"{'C': 100, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 5000}",0.61998618533833,0.0667315915653242,0.629706683931199,0.0684978586975433,0.926274229708549,0.013127706844459
0,1,"{'C': 1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.553822503540322,0.115855670508783,0.570412381635982,0.110034030863565,0.954631668749876,0.00961446695056562
0,2,"{'C': 10, 'class_weight': None, 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.933930856045741,0.0421381319481113,0.934584578162845,0.0418514805432254,0.992442910144237,0.00477075967071784
0,3,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",0.944566542930666,0.0295060454404205,0.945383052102078,0.0288215386594196,0.987399559550027,0.00667202602458435
0,4,"{'C': 1, 'class_weight': 'balanced', 'gamma': 'auto', 'probability': True, 'n_genes': 2000}",0.611855214931716,0.425798830723637,0.621715663462677,0.426369358278237,0.996222447076563,0.00410317909423981
0,5,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 2000}",0.903327275233344,0.026643658345802,0.903699436629005,0.0260265506832285,0.969132789714898,0.00810722452197557
0,6,"{'C': 0.1, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.720061898953275,0.109332117413284,0.733420740451314,0.101608678847736,0.984243001408646,0.00499727395675207
0,7,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 2000}",1,0,1,0,1,0
0,8,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 2000}",0.973040050626204,0.0194116455601992,0.973317258942433,0.0192023663397261,0.993694819752793,0.00446475071561114
0,9,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.885007268187082,0.0388899355220446,0.887557552864372,0.0390477841417052,0.986141697914807,0.00475703109900239
0,10,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.738334379727552,0.111063598565442,0.767294896540562,0.0936229646646302,0.992440926135349,0.0028115845599076
0,11,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.825799224527134,0.168065135706638,0.845435433799142,0.147974098567362,0.998109239529393,0.00172602501880909
0,12,"{'C': 100, 'class_weight': None, 'gamma': 1e-05, 'probability': True, 'n_genes': 3000}",0.785495042017628,0.137169515049806,0.808476160248126,0.120186472388278,0.997480308711783,0.00140855898369373
0,13,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",1,0,1,0,1,0
0,14,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.86610348468849,0.183345354518625,0.88239482191258,0.16103752229473,0.998738170347003,0.00172783141168815
0,15,"{'C': 100, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.888384310413755,0.079010362998696,0.889947330569632,0.0795104446970966,0.996218479058786,0.00263457406111991
0,16,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.620051073284775,0.213931758946211,0.625357924619856,0.210445755074712,0.981098347320596,0.0106896973855537
0,17,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.0001, 'probability': True, 'n_genes': 3000}",0.791861986057438,0.0945988332528777,0.801959599037205,0.0816592521605986,0.990552149673631,0.00444372927791781
0,18,"{'C': 10, 'class_weight': 'balanced', 'gamma': 0.001, 'probability': True, 'n_genes': 1000}",0.565469453288272,0.365103130873008,0.581760608288112,0.371298021340231,0.996216495049898,0.00263990257456351
0,19,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 1000}",0.815201807553241,0.0822373376410311,0.817821761154977,0.0809530612749363,0.991810011308851,0.00359158082542471
0,20,"{'C': 0.1, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 3000}",0.892746592948186,0.154230258180252,0.904237315832399,0.136695253529836,0.998738170347003,0.00172783141168815
1,0,"{'C': 100, 'class_weight': None, 'gamma': 'auto', 'probability': True, 'n_genes': 5000}",0.618076833072946,0.0409372128590104,0.63121821836323,0.0466875559800903,0.927538043370434,0.00969489754787225
1,1,"{'C': 1000, 'class_weight': 'balanced', 'gamma': 'scale', 'probability': True, 'n_genes': 3000}",0.613138831728822,0.119303671686983,0.632683027957448,0.113953220406461,0.960313870206139,0.0114404083978883
1,2,"{'C': 100, 'class_weight': 'balanced', 'gamma': 1e-05, 'probability': True, 'n_genes': 5000}",0.91006614661967,0.0270004140761875,0.910459246325028,0.0274776695615717,0.989919250838244,0.00263165897250696
